CUDA extension for structured kernels (Cauchy and Vandermonde multiplication) not found. Install by going to extensions/kernels/ and running `python setup.py install`, for improved speed and memory efficiency. Note that the kernel changed for state-spaces 4.0 and must be recompiled.
Falling back on slow Cauchy and Vandermonde kernel. Install at least one of pykeops or the CUDA extension for better speed and memory efficiency.
==> Preparing mnist data..
==> Building model..
Optimizer group 0 | 28 tensors | lr 0.01 | weight_decay 0.0
Optimizer group 1 | 12 tensors | lr 0.001 | weight_decay 0.0
  0%|          | 0/100 [00:00<?, ?it/s]Epoch: 0:   0%|          | 0/100 [00:00<?, ?it/s]
0it [00:00, ?it/s][A
Batch Idx: (70/844) | Loss: 2.454 | Acc: 10.453% (475/4544): : 71it [05:54,  4.92s/it][A
Batch Idx: (71/844) | Loss: 2.454 | Acc: 10.417% (480/4608): : 71it [05:59,  4.92s/it][A
Batch Idx: (71/844) | Loss: 2.454 | Acc: 10.417% (480/4608): : 72it [05:59,  4.88s/it][A
Batch Idx: (72/844) | Loss: 2.453 | Acc: 10.360% (484/4672): : 72it [06:04,  4.88s/it][A
Batch Idx: (72/844) | Loss: 2.453 | Acc: 10.360% (484/4672): : 73it [06:04,  4.86s/it][A
Batch Idx: (73/844) | Loss: 2.452 | Acc: 10.346% (490/4736): : 73it [06:08,  4.86s/it][A
Batch Idx: (73/844) | Loss: 2.452 | Acc: 10.346% (490/4736): : 74it [06:08,  4.87s/it][A
Batch Idx: (74/844) | Loss: 2.452 | Acc: 10.312% (495/4800): : 74it [06:13,  4.87s/it][A
Batch Idx: (74/844) | Loss: 2.452 | Acc: 10.312% (495/4800): : 75it [06:13,  4.85s/it][A
Batch Idx: (75/844) | Loss: 2.450 | Acc: 10.424% (507/4864): : 75it [06:18,  4.85s/it][A
Batch Idx: (75/844) | Loss: 2.450 | Acc: 10.424% (507/4864): : 76it [06:18,  4.83s/it][A
Batch Idx: (76/844) | Loss: 2.448 | Acc: 10.410% (513/4928): : 76it [06:23,  4.83s/it][A
Batch Idx: (76/844) | Loss: 2.448 | Acc: 10.410% (513/4928): : 77it [06:23,  4.83s/it][A
Batch Idx: (77/844) | Loss: 2.447 | Acc: 10.357% (517/4992): : 77it [06:28,  4.83s/it][A
Batch Idx: (77/844) | Loss: 2.447 | Acc: 10.357% (517/4992): : 78it [06:28,  4.91s/it][A
Batch Idx: (78/844) | Loss: 2.445 | Acc: 10.384% (525/5056): : 78it [06:33,  4.91s/it][A
Batch Idx: (78/844) | Loss: 2.445 | Acc: 10.384% (525/5056): : 79it [06:33,  4.89s/it][A
Batch Idx: (79/844) | Loss: 2.444 | Acc: 10.410% (533/5120): : 79it [06:38,  4.89s/it][A
Batch Idx: (79/844) | Loss: 2.444 | Acc: 10.410% (533/5120): : 80it [06:38,  4.97s/it][A
Batch Idx: (80/844) | Loss: 2.445 | Acc: 10.417% (540/5184): : 80it [06:43,  4.97s/it][A
Batch Idx: (80/844) | Loss: 2.445 | Acc: 10.417% (540/5184): : 81it [06:43,  5.05s/it][A
Batch Idx: (81/844) | Loss: 2.443 | Acc: 10.461% (549/5248): : 81it [06:48,  5.05s/it][A
Batch Idx: (81/844) | Loss: 2.443 | Acc: 10.461% (549/5248): : 82it [06:48,  4.99s/it][A
Batch Idx: (82/844) | Loss: 2.443 | Acc: 10.523% (559/5312): : 82it [06:53,  4.99s/it][A
Batch Idx: (82/844) | Loss: 2.443 | Acc: 10.523% (559/5312): : 83it [06:53,  4.94s/it][A
Batch Idx: (83/844) | Loss: 2.443 | Acc: 10.528% (566/5376): : 83it [06:58,  4.94s/it][A
Batch Idx: (83/844) | Loss: 2.443 | Acc: 10.528% (566/5376): : 84it [06:58,  5.04s/it][A
